	node_0	node_1	node_2	node_3	node_4	node_5	node_6	node_7	node_8	node_9
HSD17B10	0.01512327104988404	0.012150669543495177	0.005093434520658898	0.01630301320162213	0.010422167194345038	0.006415037458837562	0.005344064909720328	0.011833824013755765	0.007144728971990872	0.006195542898247189
CDKN1A	0.005199323548992018	0.0064419882051384054	0.00353016527254903	0.006430881299811331	0.005951750251643303	0.004440532233171435	0.003760629463811655	0.007619434254042716	0.005651324782395386	0.005293171068334839
COL1A1	0.011100366056335347	0.021188972381171647	0.008681922121097961	0.022159938402889594	0.012009052858230873	0.010756081270530788	0.008218671443827616	0.014197596542926733	0.009569517179027973	0.007253448109923275
SENP6	0.009817350537471623	0.01551792673866508	0.007721175888877053	0.019079425372011766	0.011997355168761787	0.01040048396841709	0.007681392708044466	0.015090284794278406	0.00865796629838733	0.006730110205956147
ACBD3	0.020483906142858443	0.01935725403613891	0.008114558526261724	0.01961947152387065	0.017715572358775595	0.010893524972622309	0.02403145229705492	0.017585044203219453	0.012841772266943422	0.009727156409930065
CSK	0.00839941758200956	0.010312227961571292	0.006594441322505454	0.013631235045337553	0.008131552438166162	0.005879563112970686	0.007626821401279287	0.015151168564011289	0.010800631649172126	0.005680159722649192
CSNK1E	0.013669634571164834	0.006668607559428829	0.004001385376546407	0.010806092596796317	0.009364234301486092	0.004100680872833501	0.0042015982153256436	0.008922862870438213	0.006256983124567743	0.005849757706199858
TOR1A	0.025720499464374793	0.016816481096532686	0.010639348517112616	0.0264473301630357	0.02018864847947029	0.009370983418433836	0.01010312769507368	0.021655254290095904	0.016754040132258015	0.010658070171236267
TRAM2	0.015666635485157124	0.009417808971845175	0.006155007979356948	0.01065252928642569	0.013184929595301983	0.00806453347131342	0.0079347010212178	0.010734989616262703	0.008724245449669614	0.00792698201114432
TCEAL4	0.013773951892633562	0.007767690346986348	0.0036753324426585165	0.008457561904592369	0.011127847995927243	0.0043346826832454674	0.003866611155779715	0.006615389658099863	0.005536366623963856	0.005484630384197644
GNPDA1	0.01722481790126262	0.010269270263026556	0.004544347593663096	0.01132216123031868	0.014144693252571264	0.005335576680120715	0.005022520091808304	0.00837973112419097	0.00700456774094926	0.006411737262016022
RGS2	0.0070274701800186615	0.010217664103354772	0.004761504999986176	0.011083187682670146	0.00783426390331932	0.006511444647085433	0.008247812632320117	0.008685808096405125	0.007091863689432599	0.006213786768776712
ABCF3	0.008577270511431331	0.012602823365968706	0.007445328689118299	0.020747847212120443	0.012567099995794901	0.007640159103019309	0.00813057281228335	0.020609148533084855	0.012616107673384896	0.01087061462849708
TCERG1	0.006449493000121032	0.008755217348874599	0.004744099450570003	0.008493580122432847	0.006103959661753398	0.004200173445920696	0.004565211764923374	0.00890787939977665	0.006730099341673893	0.0038610731111949916
USP1	0.010638733963333853	0.00957902454260518	0.004668397788794276	0.01036747757244306	0.00923840661393298	0.0056191576117639135	0.005650502905536451	0.011180950540141421	0.007268768857961585	0.005658622637946852
KEAP1	0.012466554549980857	0.008423389581910348	0.004707746919710674	0.009508259404674542	0.010407603632714145	0.0045529058701063285	0.004567135473168953	0.00902342231377231	0.007133258197301815	0.006371749913685427
KAT6A	0.015227320954814412	0.007585080651156642	0.004974792941059446	0.009023191547056815	0.01046308777584411	0.0051856477818329715	0.004563439345082107	0.00867633808271869	0.007342226529447483	0.0068478058190215695
MPC2	0.007126616830763876	0.004048830120898139	0.002030193716813147	0.003904436643664606	0.005927295321746951	0.00281550389959763	0.006341586462132186	0.004255770350046729	0.004032959070427918	0.004010801000647419
MYC	0.00711168406199109	0.005791716475206068	0.0036623330023707232	0.006146384421067676	0.0049529992886466565	0.00400329230449895	0.0037517112336363807	0.006551756440925135	0.005665535521567589	0.003537927429765505
SLC35B1	0.014413551035330973	0.020727949765291596	0.009636229820964976	0.03181951252022122	0.013792917383721742	0.011550872546950187	0.0092646203928389	0.024479942737379277	0.013956055130600565	0.009133355914167845
PLSCR1	0.009662642705233097	0.004888363869822777	0.003293847075656986	0.006110278485654815	0.006194210081746213	0.005090275390488129	0.0036882940883771333	0.007323024991270326	0.004770868833897702	0.004451394785356967
DECR1	0.014443664453286304	0.012115391782249534	0.005487188596052011	0.012578476288476184	0.012988711332485732	0.005905242241845325	0.0059347506767175855	0.009676494813283296	0.007952580595464328	0.006060835826192555
ERBB3	0.012498229734994502	0.016436575598979822	0.008223500456690437	0.016143415970573588	0.015105479928996943	0.01249232036946207	0.0141392381902366	0.012503196725009864	0.010244416781979949	0.011291344971561382
PRSS23	0.0033141193542726263	0.005422704841895557	0.0029843132787700836	0.007112992759821474	0.004152278992329904	0.002418443071534031	0.0030412460549144107	0.007020794144497741	0.004710172078671966	0.0027044462710905507
PAPD7	0.052341337844527054	0.018150221306338657	0.008808536353991946	0.023248089335214973	0.033430820527995925	0.012862662561250625	0.017295807162762265	0.0161749748134337	0.01198100000856534	0.015341580809012389
CTNNAL1	0.015768525947781473	0.008536334860594548	0.005453016390414392	0.010452520680978529	0.012601669847902125	0.009376301893166598	0.008648198811153814	0.012324347697480104	0.007818220110499792	0.008034309258122202
IKBKAP	0.004905247746517278	0.007761118232561396	0.004361122627723956	0.009950899389596462	0.006568232065501409	0.003859916438148696	0.0051209702994135095	0.009837050943055228	0.007233955890698944	0.00385649003063462
PPIE	0.015951203198482044	0.010264197268451826	0.004629866503733848	0.011882061582713372	0.012688808344662806	0.00565100636895593	0.004789484128890147	0.008571835530355653	0.006334515557143282	0.006092151990784953
DNAJB2	0.004664613620412328	0.008731050132312169	0.0042649375252375235	0.00852058155751835	0.005495201955909329	0.003747969693373612	0.0068090401235531	0.008379056563614993	0.0063464624538263174	0.0031323951086838376
SNAP25	0.007551249003641072	0.012923213858745059	0.006654869169882131	0.010352773306168005	0.009862932121937272	0.00716523964340139	0.01224431153077258	0.009647506489370745	0.008021187784544956	0.008753644025556118
BCL7B	0.004976030590120483	0.010460609485551074	0.004332869182420378	0.01188622622460093	0.005111029676052686	0.006033201291857559	0.004317551577448359	0.009222781984014368	0.005904975893824463	0.0030160607772440127
GALE	0.008164084596832702	0.012305876675432672	0.006539899261240859	0.012151153310600295	0.010248225114877808	0.007146642268002364	0.006106504614958935	0.0143610247189786	0.010476304271330379	0.00877630909843628
HMGCR	0.027005422048378445	0.015575598835492414	0.00704726452562423	0.016692843090549414	0.022567821919262692	0.007360118829617863	0.009116990850813559	0.012205659207680915	0.008620568458180792	0.00944585963817251
PRKCD	0.01026611634970734	0.01444688473975585	0.007576808937071899	0.011336011996142991	0.010165556463310858	0.0055557420398116945	0.008170836106062264	0.010750749028832553	0.008538106870559241	0.006700862617587227
VAPB	0.01711542417062284	0.010021138160769192	0.0056256621641706745	0.013656290970007168	0.013532621064569277	0.00619280080607435	0.006010459085945362	0.013375782886462607	0.008239034231684669	0.007289454991569939
MYLK	0.026393381785424545	0.014471657957160095	0.007438507350369402	0.017279082121201057	0.01776948512053154	0.012856083547772072	0.010838712157429138	0.015534011727203785	0.009171414695555912	0.011136495875535616
S100A13	0.003417130796807776	0.006771612827673511	0.0029752664099744193	0.004994483054844685	0.005963130743694742	0.004805546557540066	0.004214363109277988	0.007256185416125824	0.006010543912436512	0.0059273834466551925
NRIP1	0.007444178030377231	0.013943786657163134	0.007338099150392794	0.016166739538207762	0.010629197524414455	0.008927471573831261	0.01603897982940725	0.01894034135310548	0.01469044522386694	0.007684499126690959
HTATSF1	0.02440829008251485	0.007173139936497339	0.004170400876673786	0.009225732132198012	0.01570692644721126	0.004861921298115517	0.006711515916874112	0.00682536704718139	0.005359477775278879	0.007205960890313133
ADAM10	0.004987597318252393	0.00958314410170551	0.005052767423005049	0.009577773878467203	0.00607418562591016	0.0038415271172074672	0.005343645439624111	0.010332691226138689	0.00771570800041572	0.004455402902526028
EAPP	0.022053730532358998	0.008386940953180197	0.006049529885625856	0.010432118160833283	0.01490454107721205	0.011467608291967036	0.009265309428454245	0.012645466488884607	0.008386539073397993	0.0101535695742339
SERPINE1	0.042539675612885464	0.02769655241902008	0.013340098038220007	0.03142955743032762	0.04085239412884889	0.015587792522004923	0.014155381526403887	0.026474609466909074	0.02313732201394535	0.020001256311468422
APPBP2	0.028123250473470293	0.01000532099231623	0.005411261783137547	0.012403178448197015	0.019118570611122543	0.006091735826681799	0.00635711256715966	0.009084597047855235	0.007166799873312176	0.008933101436599934
TOPBP1	0.02801449287815443	0.009328994070629206	0.00542406876231609	0.011914760491194719	0.019258721030144192	0.006375108027686872	0.0062530972007715435	0.009494493541097737	0.008010624818204299	0.009600925295530804
POLR2K	0.008453732565224567	0.009017528999102416	0.005311552765503991	0.01440537738539535	0.00912770723143225	0.005853503390355297	0.012227026739382814	0.013096480911492072	0.010191246585152643	0.00607725678593246
ICAM1	0.013170323217646019	0.009464307300811025	0.004623918545652811	0.011885481904655939	0.0111379697165511	0.008948116160655177	0.009467783590187046	0.012075006097653685	0.008741736738199763	0.007025771663250342
NRAS	0.004788268158796377	0.005250300559842562	0.003135339591515996	0.004257472329188796	0.0060821021245517784	0.005285290152709682	0.004958676113257323	0.00709131052837145	0.005462179907428308	0.005280239062177969
LPGAT1	0.005630435862002194	0.004753038691522836	0.003233590277594247	0.006382819396696282	0.0054756741215782525	0.004323188528938208	0.007749319920731803	0.007813776222726746	0.005955430451917287	0.004599878553773144
PSMB10	0.006340962416145155	0.010005944752777456	0.004791310562462828	0.014829418236373845	0.008208283730012597	0.0068478110178504595	0.005062530627543359	0.012697277651915851	0.007137985180551681	0.007390984563811382
SDHB	0.00941042283450733	0.004469866841189281	0.003209518567533463	0.006021530630983424	0.007142550435925673	0.002959011753891257	0.004350584675338546	0.006290938668328603	0.005073040731041824	0.004360811166176143
RASA1	0.017806098511099655	0.010990701052015692	0.004792964137424922	0.013517984066833298	0.012797214382558748	0.00786434084666863	0.01242644434401083	0.011323256327166612	0.007481070434749994	0.007481009930129779
GTF2A2	0.005136653951429442	0.007914764413050722	0.004070688538719666	0.011809321122619702	0.006533421338766748	0.004306019897062803	0.005938458269552452	0.009898765620507058	0.006384145887085304	0.0033090303790392988
NPC1	0.005328510879563216	0.009283725573176064	0.005181474058697965	0.005722168920386889	0.007377411642118927	0.009436051049063601	0.006527239119069381	0.008589114471671863	0.007523461161744487	0.007297060529198358
GTF2E2	0.019649866197289836	0.015133816789256465	0.006381677727747432	0.017062453094912017	0.016608169106613904	0.007556585527056241	0.0064172498326273576	0.011775360087691535	0.007697633007735928	0.006970013229575707
RNMT	0.006380364991515717	0.011120072425858671	0.004951271677524296	0.01225045486467051	0.006175324717260215	0.0060254959847407625	0.005678721660568731	0.011127852041298137	0.007103529879937398	0.004547812614592583
RBM15B	0.006352420033596645	0.009868203315290052	0.005062637423901635	0.012346041682314438	0.006963266728244763	0.006388804262888043	0.005122490871480773	0.010564405531394797	0.006946591375547865	0.004283743126609415
OXSR1	0.006229542441840065	0.008882314923540373	0.004641798666388184	0.00991850032016522	0.007366385683361524	0.005360458320916923	0.0048483740612022905	0.011169919712950394	0.007419117003323412	0.008152419905235879
DUSP11	0.020336881356187143	0.00900769670192396	0.004546283546527265	0.009428103331536375	0.014214265297104397	0.007403438840002645	0.0075172394611311725	0.008848213398949537	0.006577354971140029	0.008029825822738373
CCNB2	0.011214669673153913	0.010428588032413434	0.006536081317068763	0.014767082247936521	0.01086723451966304	0.006645029898192422	0.012140606361753323	0.01475989311252787	0.012261617576665306	0.007423964417532367
HIST2H2BE	0.04266028898038964	0.013431799496204634	0.007032865269313248	0.01650692399681803	0.02730026222742482	0.011170645109946501	0.009356947481248976	0.013342177655846098	0.008486409897580488	0.012589896040480152
PTPN1	0.030503410164915222	0.014215236260230784	0.005871342076441626	0.01780126395058997	0.019382011342807787	0.009364544612091234	0.008048734745911484	0.011055673866379958	0.007215513406705363	0.009346807000413255
TES	0.03627662067090926	0.011494945081629232	0.007250698252594941	0.015120061177528354	0.02489137346806038	0.008492333689924554	0.013948163149605891	0.012587623668145552	0.011850954167188864	0.013767348787399903
GFPT1	0.008187607305942065	0.016021018840810714	0.007042607994892713	0.017033621872819447	0.010531714887777164	0.009316295629286887	0.007018889007599764	0.01676836327109073	0.011197780910364547	0.008195392222845255
LIG1	0.009344681445349728	0.012253180947186302	0.007634842577718097	0.019803587192801064	0.010497350763861334	0.007054079084982538	0.009243375409131714	0.018256732837217862	0.012670925433433945	0.005753604584596205
PKIG	0.00875268723079134	0.013661460131934968	0.006979111049079936	0.021003354769289252	0.010917134642524489	0.007388590332378239	0.005939053271015473	0.016175349510523903	0.009684794586317715	0.004169515432380765
P4HA2	0.006533670392857774	0.012859534486649537	0.006101992396727351	0.011268138118171326	0.007326106165017592	0.005044645378794969	0.005612775736942525	0.009932493251078617	0.007611909492175864	0.00496396976856812
EBP	0.007898340652401633	0.011183808536758735	0.005850325467133146	0.011526202714589342	0.009035720635265096	0.005653706992195548	0.00644643520200234	0.012096901560336864	0.00917245139223408	0.004692041509208822
PHKB	0.00624044227932365	0.010086779679159214	0.005359788741398314	0.00961867295739776	0.006021359759082038	0.0029315408210898197	0.005012024620466284	0.010087279639885203	0.007641441060232965	0.003647715080733408
PIK3R3	0.02855716871426462	0.01873854995207407	0.0076375103432306714	0.02210767445963141	0.023236757121104065	0.012067591200941752	0.008304004934933771	0.015865695234758982	0.01057762015935923	0.010130190927236844
WRB	0.016157978028767724	0.012057842562460518	0.005575662696185913	0.012820086431671903	0.011827857203140302	0.008083878381341558	0.012361312005674245	0.00953046117500231	0.0073991781737627145	0.007532371566792684
GPC1	0.016251563051885007	0.008169963362259024	0.004612124772412858	0.008773032174335095	0.010875293172761447	0.00438952904726041	0.005940264457309323	0.007245551819544328	0.005751501305044477	0.005698513661609414
SYNE2	0.011793232965156211	0.014344080242452121	0.00665504335667247	0.014721983254947535	0.013189227154301151	0.007197382098893667	0.014112503065159496	0.010893047635614073	0.008480400852691264	0.007626305725007365
CASP3	0.0237473482901299	0.010798804930999672	0.005612849910933023	0.010927427828050633	0.01785774264676328	0.005628643986274647	0.005987394376082603	0.0089921080300831	0.007587444769698842	0.008491528658791637
DNTTIP2	0.004294461612224275	0.007120354406610884	0.004153103262512001	0.009252698226965849	0.00725152088995589	0.004351588247817548	0.007611850191753045	0.007197835051825131	0.004865383037541707	0.0038762950246176153
ZMYM2	0.009457975282806287	0.006767970428434981	0.0036559150518558304	0.008253722566817286	0.009513452170849824	0.003793335758601594	0.0047715965683306156	0.008041475812080085	0.005465927948082518	0.0037240164146523725
OXCT1	0.011057588046504769	0.010238584036013902	0.004452229584104977	0.010158763765186825	0.007769739649923656	0.011566388860359917	0.00846396275599512	0.010820620959805132	0.007285737703612395	0.0062416659639856235
NNT	0.006406533617165502	0.013123995509708076	0.005539651101608612	0.014037514372406773	0.007959791819244102	0.00702099707641979	0.007899940975530572	0.008957799899597621	0.006516161350871157	0.006043068751048987
MAPKAPK3	0.013494875448818808	0.019904118029734137	0.009473291263111803	0.020783040444937437	0.01791350782681619	0.011930274489822585	0.01631045461428502	0.01899473898782143	0.0133266440340508	0.013085968600425716
INPP1	0.003658073031575319	0.007961724860871273	0.004041361176744839	0.008092338839276004	0.004760591124047255	0.004066623830215619	0.004003678985218266	0.007530821793276783	0.005921811102928131	0.002564645946804596
SACM1L	0.005670727898881011	0.007332048748625239	0.004347513967465693	0.009025802164566433	0.005846454625065157	0.003408527452751654	0.005353686582368776	0.009719402949668287	0.006714965368617807	0.003947571035714373
PRKACA	0.038159251735761214	0.01238411096150011	0.0068633081984267345	0.01646474489181311	0.025208347544380446	0.008579633893165992	0.014403091722029727	0.011648023795283482	0.009979591704871529	0.011518706960039437
INTS3	0.018687458942294656	0.008398377593534716	0.00425323225398035	0.00965124252173755	0.013746678870268612	0.0047909625528985205	0.004744642490313353	0.007421286443693966	0.0061600512076941906	0.006328730734888837
STAMBP	0.005914649850485271	0.006746573239004723	0.004133450747820341	0.00885679557652525	0.0068311783296865144	0.003822764722215304	0.00432017838513842	0.010181620092382817	0.007284595134152459	0.005116506093483155
GAA	0.026851276521882572	0.013734727551817351	0.006829514332051787	0.015244693001033571	0.02023466705347472	0.008283499919030496	0.011487982739419283	0.01833482795158084	0.011705379265733817	0.014938940418227959
TARBP1	0.006990398568131448	0.011118335827184687	0.004865540213509221	0.010115883976619	0.007543654695300157	0.0055575837215167895	0.004618657411849171	0.008508329231620594	0.00653446548691189	0.005388062183966236
SLC25A4	0.006808063463153017	0.0055185157744684025	0.0030597585195712707	0.004908938384061309	0.007922213917067343	0.0033146642417097383	0.006381614969062672	0.006436772455510741	0.004950907494779816	0.00612083148410019
SLC37A4	0.007522839218872191	0.011665974475093785	0.005098211877135351	0.012827255157874128	0.006421790397807745	0.006220777548878346	0.008738983124579415	0.012006567874248461	0.008082110993990206	0.005032313373957737
PCK2	0.01968148340257058	0.011894884600269932	0.00576433463831711	0.011509282584924417	0.018763762396694784	0.007586334499765177	0.00655916102417674	0.011040900395443011	0.01048979628744322	0.011439096616181825
HPRT1	0.011701570798691743	0.0096780492882055	0.005538195134693646	0.00919424866640227	0.01064874501109827	0.005925256811001946	0.011706093564136207	0.00991214162230285	0.009460271609023673	0.006634126964926872
FAH	0.004653426023826034	0.00776728476459636	0.004044709218594723	0.012840239661755189	0.006163947125635538	0.004784491569014315	0.004077183443372804	0.011035455308744403	0.0065535848444897215	0.00580124421507958
POP4	0.007523339838053868	0.004432851409042779	0.0027194667949158088	0.005525644880580509	0.006021197369827952	0.0024275442796378873	0.0028020325540461235	0.00572152744386125	0.004404864687713157	0.0027210618464375757
CDC20	0.011956485181294144	0.005357077904844803	0.0034127287975066907	0.008395865078819781	0.007594663544900298	0.0040861517545886395	0.0035258966270121897	0.00734376647021227	0.005512059178584869	0.0058460937877578955
CYTH1	0.01012503173399851	0.010749984551682322	0.004456448776484977	0.011501442983876039	0.0076432230574086674	0.005524386232329465	0.004798552251900017	0.0085658917709068	0.005515940596959548	0.004002338411103924
DDIT4	0.008869669663230042	0.008093023025375845	0.0039824346976629395	0.007694780022097459	0.008445025381988006	0.004002928934448363	0.004515313912814448	0.007734692113414726	0.006120786397036804	0.004801645139805502
MAP7	0.1241060890029714	0.07552234145740054	0.07372938584355412	0.09397077121921092	0.15367297408921765	0.047283358693123244	0.1254067831466679	0.17804018125545434	0.2049666785066156	0.11207955652161461
NIT1	0.032358197027243296	0.010669752015198722	0.005234288020559759	0.01185599719165199	0.020858898513637994	0.006875088097831586	0.008110181795134182	0.00917074018530678	0.006677318571568616	0.009367113784400782
NUP88	0.010722096068514637	0.006139807947253285	0.0038911123717787263	0.007643022592132846	0.00748177329260921	0.0026722560502402686	0.00397793462494215	0.007713890361332162	0.0058653189073631495	0.004233140188111952
WFS1	0.01443975961399909	0.01373803737915548	0.007394352529600277	0.014060922677144906	0.019027366948960633	0.009729060509961649	0.008344183625677013	0.013907124193039378	0.01237441220055433	0.01390208198219618
ADGRE5	0.004684238635523699	0.008483543087590355	0.005159070849133107	0.010035507669454782	0.006071230902450806	0.0053951327284571604	0.0049607394740849	0.010744931347109821	0.007960901976127708	0.005582659331800685
MSH6	0.016852083131349116	0.02543691128174033	0.031072438711870366	0.04345080362487766	0.0386539036283397	0.02041526154165189	0.040184141878241125	0.04867470767972941	0.030474633384264316	0.051401976878078404
FAM20B	0.026064407819145343	0.011194457906295944	0.005840819891901002	0.012254878353791979	0.018683948866410095	0.006548614857182686	0.006413949593670564	0.009702208228418554	0.007313360174658485	0.007997754708130769
PIN1	0.028683280833192534	0.01633268059483386	0.010050227560651959	0.0184758615311554	0.02402884565519118	0.012480937587357016	0.023441314018567302	0.020737119488783033	0.019423052982742075	0.01708207941507783
ETFB	0.023950582101661774	0.009904585683908779	0.006147715252120777	0.011972163579920059	0.01700236776845295	0.0069707671144673385	0.013474854868132604	0.010669321944925899	0.010024797059162833	0.00930774777650337
FPGS	0.012956721511422128	0.011050844417016085	0.004307439009875738	0.014147812204508807	0.011425384975704046	0.00648793016072925	0.00591394305517982	0.010666293521627545	0.005856484300889877	0.005816048863519998
FHL2	0.005224010881240661	0.006119220898696768	0.00403216632693851	0.007048810902168949	0.004281506659784372	0.003279602685706966	0.004160784013472745	0.00750983491766576	0.006238625557873312	0.002900682727691251
CRYZ	0.004973514945247481	0.011246487209136138	0.004980452475189828	0.009568481572797657	0.007683594579640446	0.006000976822851867	0.007381087186499048	0.011980573172989745	0.009175871237188538	0.005427315530535443
UBE2C	0.012987119721249135	0.005987533007649983	0.003819981895685727	0.007400820799693223	0.00970376792895935	0.003933726133003915	0.003914044090507	0.007796337972741582	0.006137850035534751	0.005727262185391705
RFX5	0.022518997842603826	0.010428743873024799	0.006294648242387665	0.01320843285578623	0.0161150836075633	0.007133971965733831	0.009745073757596378	0.013093397368047096	0.00921534226563506	0.00924195964639921
ARNT2	0.03261326096924043	0.011625175912899792	0.006070309835333179	0.016634750680581237	0.019964959720446013	0.007934331664758366	0.008490908760470218	0.01044263725981698	0.008052465522374631	0.010171770425939159
PYGL	0.01076257152593342	0.011395358786835256	0.005401776109065544	0.009351650134598584	0.009242808487659574	0.0043552245386601586	0.005008237333679039	0.008305076788430293	0.006555551722538941	0.004997311558593951
POLD4	0.006531359289472422	0.011711697437227619	0.004705632854902904	0.016697899301748923	0.007403516461596538	0.006841408546711104	0.005492659244044835	0.01319664805297561	0.00717602213495068	0.00718003359291013
LYPLA1	0.02879901211556854	0.012283999442913956	0.006237455367041852	0.011549289971788643	0.01698563827520757	0.008097632624347602	0.009476453986210305	0.01463062653293337	0.009996858689025345	0.012526843814970191
ECD	0.004131075250038178	0.011009876475254875	0.005296124258843631	0.009031244609129664	0.00590604452231925	0.004557307316057471	0.004919087094971519	0.00857398433473559	0.0066916941236694625	0.0044257374002166176
PTPRK	0.03771629499682021	0.019160003277257715	0.00933375352723788	0.029289689097367927	0.02507645617076837	0.011425957643564568	0.014624335746614203	0.01781107761732701	0.013912670288264374	0.013224269956320561
TIMELESS	0.00782625242281322	0.01303517553823547	0.005737805669842717	0.01687847753019848	0.008773163620251347	0.006962983435968411	0.007040380480252725	0.013843765363358188	0.00951856139322593	0.005814431257548247
STK10	0.0369354048680986	0.016027806481008926	0.007996778359024357	0.01752844678009186	0.025222502109812847	0.015444486901832977	0.009126032593570277	0.014840197973315145	0.010794110913734336	0.014346731222897171
TP53BP1	0.013678161590921828	0.008937285886538495	0.005304402106757097	0.009428873380093782	0.011206079098802916	0.005983803845054036	0.008077342903090508	0.010116966575299521	0.0074634399511617254	0.006015247017482817
TCTA	0.020877806035046183	0.017390507515347795	0.006901422303270017	0.021224424478377944	0.017000105366091398	0.009478670166497685	0.008228474690464905	0.014452021333717103	0.00803476883153189	0.007476145035788341
PDHX	0.012540068373883766	0.015193478654311714	0.008631299513499254	0.025297420098161678	0.011965586600454246	0.00907165771946321	0.009626382899335501	0.021417554051471895	0.013742252752965924	0.006012908057131646
KLHL21	0.010152985986541335	0.019874101768327695	0.007761129407013462	0.02317446409304249	0.012031820745492309	0.010971352123564829	0.012023471685500744	0.014481964155069043	0.00858334825138103	0.00807532812418293
COG2	0.023203087588359123	0.009210270575671088	0.006073483021397245	0.01221708224596877	0.0160604521255265	0.006544111304702696	0.0088123725692691	0.01053600888816877	0.00942769157302357	0.00884383658577888
DNM1L	0.020714454205057364	0.008755109565697118	0.005967240608244871	0.014830303329079177	0.015304820555774546	0.005678050185073277	0.008469822816977654	0.012597628384453014	0.0101076394765085	0.007262880868952812
PTK2B	0.04813484567143922	0.01811799645126004	0.00849315967574493	0.020027088447443196	0.03149933244679862	0.013869992059819538	0.012365675304628582	0.01529389652307294	0.01071358883508897	0.0141677450048287
PAN2	0.02224104528961554	0.019398318778505355	0.010228597840382476	0.02118494596354071	0.021059210531499086	0.01597598146752818	0.017021896801093492	0.020432998340041936	0.01429659155920044	0.012582350771694817
CCDC86	0.013574615179318829	0.007264738374794611	0.004491493792687281	0.009160714761396481	0.008499261726482885	0.003511178456679784	0.00550707343676445	0.007945517157390747	0.005993583115261694	0.004401427605822485
TP53BP2	0.008447014205038073	0.012156006659077307	0.004860812909691286	0.01646998047966964	0.00724565632847796	0.006410212011174131	0.0067695731690007085	0.01164646965688295	0.007352320884063528	0.004726449511749308
SLC11A2	0.003434656372642765	0.006957503703679557	0.0038926194085234602	0.005094969716316669	0.005115758759039331	0.005730312416063846	0.006589352366984722	0.00615804025147406	0.005116696090890765	0.004323158410475553
SPTLC2	0.02114316072908671	0.020617069040089784	0.008167171661326576	0.02440521399941593	0.01593263974130779	0.011332289628201141	0.00804036904477147	0.01631600838693149	0.010013281681661318	0.008247106343213552
KIF5C	0.006321613423289955	0.013204709672031877	0.0051282213631508025	0.017067258141994373	0.007676368904144919	0.009240468256072248	0.006651757439073195	0.012249311560214296	0.0073132926298810135	0.005525930996703185
RB1	0.042310686336833624	0.016469614035998687	0.008931865265272867	0.01912594200301662	0.03052071659401234	0.010896496861318017	0.00963803686651791	0.015464584380616363	0.012427416142263071	0.013212439742382232
TBP	0.023447755742994663	0.010982238069560366	0.005656821593594745	0.013748765432508825	0.018137196029124444	0.006031968776610392	0.008641623993803773	0.013412490985308043	0.008958705962294816	0.007797970700882117
HAT1	0.0037724423992993358	0.003505957493750024	0.002137873100527966	0.0037231345315347276	0.004736719688227868	0.00407900536951407	0.007288035377537216	0.004566608096721206	0.004341327633271913	0.003702446388699064
PAK4	0.00746113462795006	0.008001742278310282	0.004820116608765657	0.008686092527665338	0.006429709179677341	0.0030717339497327335	0.004882240321032198	0.010245031473399765	0.007733269002392116	0.005352652926550551
TIMP2	0.024493793909212476	0.009140017611935268	0.005236485898692337	0.010551558677470594	0.017087563452148485	0.008809742110448908	0.008975924173332653	0.009574952709937213	0.006819819652906272	0.008449897377027414
RRP8	0.005324178641162542	0.006068667981836213	0.004225897886031433	0.009041472464679404	0.006590005634869615	0.004409005697068323	0.004282926210068636	0.010007071934409006	0.006785019004702567	0.004429336903160974
S100A4	0.006819721222750698	0.0029633155506741684	0.0018765596667215925	0.003569733209898867	0.0052573023562035295	0.0021440282499589135	0.004374114208089741	0.0036228853274529816	0.003332086426425741	0.0034230829266952705
B4GAT1	0.005552006971295785	0.01058384231761861	0.005396105546676814	0.012345765769077399	0.006333283836036792	0.006456506134651303	0.00712361880208704	0.012517887816409883	0.008593299140763403	0.004935239694572375
ABCB6	0.012551583912671416	0.009068547043536603	0.0044597334384279645	0.008553201855315197	0.011377166638483666	0.0047039665234529585	0.009172600468878462	0.008060386978317697	0.006979315038441066	0.0054118912367488135
PMM2	0.02416454627448246	0.009895908764493835	0.004665583636321876	0.013394624944435234	0.015404781820784287	0.006332927928907766	0.006255441747389354	0.008998971643045488	0.005444121717652636	0.008647113075740717
MTFR1	0.017894109386614593	0.007640166748519629	0.004160077695674522	0.007990571735987937	0.01320033506730306	0.005810133853635788	0.007078207782827873	0.007105994010157549	0.006070219925901383	0.006845672075188177
RFC5	0.006645668786292187	0.009689365703349027	0.005181501092186863	0.01554106248459199	0.009067796711053235	0.005818994707490848	0.0059265304780954705	0.012725432375332624	0.007466997116050372	0.0058254779333541725
CDK1	0.00923088746547982	0.004329866497413568	0.002903365658259009	0.006260286487518116	0.00753060402719851	0.0031901961311010577	0.004302864508379138	0.0068117951014594535	0.0051703496436266766	0.005191158824204531
ST3GAL5	0.01184343644798245	0.013783654271830596	0.00823696082790958	0.0209726837425263	0.013514553699276899	0.006313218990438634	0.00866018922424835	0.020843159041896677	0.014844183536342086	0.00598818475970321
MAPK9	0.024847102591597083	0.008735998212828668	0.004593898025235313	0.01029148509176602	0.01643704103425302	0.005097313410696464	0.006337902338492242	0.007712763377223208	0.005898294375351585	0.007675441646866596
